ID,sp,sp.x,body_PC1,body_PC2,LPJ_PC1,LPJ_PC2,sp.y,oral_PC1,oral_PC2,d15N,d13C
ISG7,Neocau,Neocau,0.0124220818622758,-0.0163138152446687,NA,NA,NA,0.00870123062745146,-0.00253726898937785,6.11332822,-22.71715521
ISG8,Neocau,Neocau,0.0200543784389744,-0.0213508218611528,NA,NA,NA,0.00986148549631077,-0.00166813475644084,5.794756263,-22.99081145
ISH1,Lepelo,Lepelo,0.00781718737360046,0.00645699029709683,-0.0880387478357202,0.133196060024794,Lepelo,-0.00853777394659345,-0.00834893734998111,7.69786204,-18.71253504
ISH2,Lepelo,Lepelo,0.00620185583034404,0.0093473558831874,-0.0970414938540901,0.12958718348344,Lepelo,-0.00963237757926164,-0.0113603077430281,6.796325676,-18.64491812
ISH3,Lepelo,Lepelo,0.0173011353537446,-0.00241324635046436,NA,NA,NA,-0.00129052285919914,-0.0148054614706922,6.18210476,-18.91805517
ISH4,Lepelo,Lepelo,0.0107586677302346,0.0081224405144656,-0.0731866223212809,0.140640560739849,Lepelo,-0.00709423929448335,-0.0136864136713234,7.797567908,-18.87447217
ISH5,Gnapfe,Gnapfe,-0.0422990461056791,-0.0229411389683247,-0.0884866196781066,-0.00989180657042769,Gnapfe,0.0211152306559054,0.00428751819363665,6.833563283,-17.06917602
ISH6,Gnapfe,Gnapfe,-0.0391367729484388,-0.0204184230646797,-0.0868583598124131,-0.00284356433448315,Gnapfe,0.0193514457493903,0.00762112167030459,6.509030039,-17.36964657
ISH7,Neopul,Neopul,-0.009918452350375,-0.013380764443378,0.0613103653304908,0.0192342450404472,Neopul,0.0101856224710418,0.00423806571550157,6.59723558,-21.10255476
ISH8,Neopul,Neopul,-0.0143542736967389,-0.0204553735395702,NA,NA,NA,0.0133043944105942,-5.25350294682265e-05,6.655073293,-20.71900024
ISI1,Varmoo,Varmoo,-0.0458142149844764,-0.0311874234473581,NA,NA,NA,0.00203899431346518,-0.00274313667257507,6.053722059,-19.98373713
ITB5,Gwcsta,Gwcsta,-0.0509939844854586,-0.0250149573416392,NA,NA,NA,0.00663900623761866,-0.0217636333425649,7.110022819,-19.76945109
ITB6,Gwcsta,Gwcsta,-0.0458201433415912,-0.0350100195442305,NA,NA,NA,0.00437197469072477,-0.0128296797241717,8.223579864,-19.66005327
ITB7,Gwcsta,Gwcsta,-0.0481708637400659,-0.0281145881957365,NA,NA,NA,0.00732494109929028,-0.0220111602216875,8.181602463,-19.81787972
ITB8,Gwcsta,Gwcsta,-0.05195486403953,-0.0386394303665355,NA,NA,NA,0.0141638294088039,-0.0169079632251554,8.595076676,-19.71155345
ITB9,Gwcabe,Gwcabe,-0.0238975895836521,0.00443952949057054,-0.0273633739734024,0.0850319299120482,Gwcabe,-0.0146580765762991,-0.00769684356692899,8.824081491,-19.92571895
ITC1,Batgra,Batgra,0.00574073991559465,-0.0332546674855604,-0.18364069975913,0.0395702856844733,Batgra,-0.00503213953354052,-0.0153460168623119,9.157060144,-20.0581634
ITC3,Cyplep,Cyplep,0.0621915093451936,-0.0351949321186049,NA,NA,NA,0.044137880248309,0.0268540383273385,6.353563434,-22.68239848
ITC4,Cyplep,Cyplep,0.0493956723223677,-0.0289629317398962,NA,NA,NA,0.0420483167629082,0.0267277712163361,6.611554108,-22.57444327
ITC5,Cyplep,Cyplep,0.0659854395789278,-0.0145510430930039,-0.0401504442498451,0.0568421820861092,Cyplep,0.0356893705687632,0.0267985530439328,6.429937682,-22.31907181
ITC6,Cyplep,Cyplep,0.0582173827895078,-0.0123608205293547,-0.0346641375448924,0.0500612505560634,Cyplep,0.0309621898289013,0.0184537873363146,6.524469282,-22.37774172
ITC7,Cyplep,Cyplep,0.0662687496734205,-0.0203318738236692,-0.0486314215500171,0.0406301255796655,Cyplep,0.0302624768737108,0.0204076523848055,6.39505446,-22.38764477
ITD4,Cypcol,Cypcol,0.0656544230133057,-0.0149349992370871,NA,NA,NA,0.0384222537157087,0.0212167589272518,6.907501757,-21.46556642
ITD5,Batgra,Batgra,0.0198523574391354,-0.0353210083600954,NA,NA,NA,-1.82582097978735e-05,-0.0198693952518034,9.008806291,-20.07859663
ITD6,Batgra,Batgra,0.0136463940525344,-0.038416118444228,NA,NA,NA,-0.00135101007568193,-0.0185076171919081,8.851971562,-20.13472968
ITD8,Pcybri,Pcybri,0.0679651802372757,-0.0216467594130467,NA,NA,NA,0.0460272949004153,0.0186912079636442,6.827478693,-21.95795802
ITD9,Pcybri,Pcybri,0.0699965390433966,-0.0137914377732285,NA,NA,NA,0.0445005054279181,0.0242234933077188,6.349627841,-22.34751335
ITE1,Pcybri,Pcybri,0.0739968269560917,-0.00888435194349006,-0.0324033447544531,0.0343395713400883,Pcybri,0.0443841861634772,0.0192075071846471,6.853065338,-21.90586495
ITE2,Pcybri,Pcybri,0.0708177102513693,-0.0115406578414703,-0.0547983256730037,0.0315877077600561,Pcybri,0.0453678913953293,0.027384098702255,6.442717729,-22.13318695
ITE3,Pcybri,Pcybri,0.0514411927975501,-0.0225438076524531,NA,NA,NA,0.0466348221085291,0.0179267079403628,6.404690154,-22.39565431
ITE4,Batleo,Batleo,0.0304126274397987,-0.00363017291849686,NA,NA,NA,-0.00757347776977451,-0.021935588955594,8.726741632,-20.0236268
ITE6,Cyplep,Cyplep,0.0654009076634351,-0.0285138026912707,NA,NA,NA,0.0351125741465561,0.0158606288206059,6.289507705,-22.57685935
ITE7,Cyplep,Cyplep,0.0653354687288125,-0.0356769039293875,NA,NA,NA,0.0402680136954506,0.0233322478728996,6.445794051,-22.65548311
ITE8,Cyplep,Cyplep,0.0670822677932496,-0.0204927377385451,-0.0189753002200855,0.0486033393288123,Cyplep,0.0369696189801105,0.0256395109721126,6.36561572,-22.47679397
ITE9,Cyplep,Cyplep,0.0625144564237436,-0.0210774093961396,-0.0191683554848122,0.0481235720847699,Cyplep,0.0352750037282898,0.0223047504908346,6.92803538,-22.11078575
ITF1,Cyplep,Cyplep,0.0678654239896001,-0.0173872542423727,NA,NA,NA,0.0346216951331576,0.0224945797529016,6.395662815,-22.33985823
ITF3,Batvit,Batvit,0.036798380144113,-0.011801078011381,NA,NA,NA,-0.00380524554834557,-0.0225319556647567,8.471680524,-20.22264317
ITF5,Cypcol,Cypcol,0.0518708165032149,-0.0245781539277468,-0.0566438190475098,0.0169240613932665,Cypcol,0.0342363896225184,0.0178129305731608,7.007004494,-21.24835569
ITF6,Cypcol,Cypcol,0.0635718190898065,-0.0125655578390966,NA,NA,NA,0.0278217237132226,0.0236089194881073,6.998289422,-21.41717605
ITF7,Cypcol,Cypcol,0.053122511631034,-0.025572859022867,NA,NA,NA,0.0393190983459806,0.0225654233827215,6.604281232,-21.89044203
ITF8,Batvit,Batvit,0.0308975987162328,-0.0162757155081872,-0.202284144739771,0.0584686014142747,Batvit,-0.00461061845538359,-0.025548375394648,8.690256203,-20.58139344
ITF9,Xenbou,Xenbou,0.0161604140340463,0.027137968176903,-0.0411856428408007,-0.0209524151892123,Xenbou,-0.0134923760857973,0.0101426183858671,6.344110667,-15.29054045
ITG1,Petpol,Petpol,-0.0851363836234426,0.00417499832283451,NA,NA,NA,-0.0315256803402451,-0.00782104808581438,4.126300355,-10.12554627
ITG3,Hapmic,Hapmic,0.0527672453960295,-0.0204640842905326,-0.0819284170918392,-0.0252343070803423,Hapmic,0.00672488178472787,-0.0063855717193147,5.831610756,-20.61892451
ITG4,Hapmic,Hapmic,0.0527608670525046,-0.0175567268411038,-0.0758143525461353,-0.00288670352914451,Hapmic,0.00710666606502169,-0.00225854119085856,5.79918726,-20.4539372
ITG5,Hapmic,Hapmic,0.0574449821705383,-0.0218187146526383,-0.0767637223282405,0.0130280488799852,Hapmic,0.00727481122812834,-0.00427424390040303,5.672152472,-20.87967753
ITG6,Hapmic,Hapmic,0.0503805276949729,-0.0142767484597155,-0.0618565627079974,0.00807091425631138,Hapmic,0.00418992072752398,-0.00509160762425841,5.681557125,-21.3208014
ITG7,Auldew,Auldew,-0.0127841710717725,-0.0638247401950352,NA,NA,NA,0.0102150283415197,-0.0167401524784107,7.152747868,-20.03803876
ITG8,Petpol,Petpol,-0.0677959732413251,0.000607280494613775,-0.0117714937105667,-0.0506255129854078,Petpol,-0.0247211997954103,-0.0112255209978832,5.84671867,-13.18513211
ITG9,Petpol,Petpol,-0.0661585583585462,-0.0232679922201655,NA,NA,NA,-0.0188294271831834,-0.0105243044050352,5.703963094,-16.09360277
ITH6,Boumic,Boumic,0.0129943803973868,-0.00304732652061792,NA,NA,NA,-6.53193087452423e-05,-0.0123099669374698,6.697388252,-20.93207771
ITH7,Boumic,Boumic,0.0126928813466188,-0.0114188340824484,NA,NA,NA,0.00221269887098883,-0.00631825852514225,6.512545606,-20.50550325
ITH8,Batfas,Batfas,0.0596321119726353,-0.00374590617582151,NA,NA,NA,-0.0105898808518208,-0.0121945710933481,7.281700768,-20.02718687
ITI2,Trenig,Trenig,0.0179117151750989,-0.0508656333900007,-0.0593924794209632,0.00277229092590193,Trenig,0.00478880398955052,-0.0234769030612595,7.707065837,-20.41920209
IUA8,Trenig,Trenig,0.0156775714101773,-0.0390248059524501,NA,NA,NA,-0.000811534154464219,-0.0135487441340319,7.758524081,-18.87186728
IUA9,Trenig,Trenig,0.0153271460533554,-0.0439119051701668,NA,NA,NA,-0.00055110651372022,-0.0139319574895723,7.853798292,-18.87501857
IUB1,Trenig,Trenig,0.0123972163283794,-0.0474767548079301,NA,NA,NA,0.00353664830305955,-0.0181381255846752,7.951057244,-18.7090498
IUB2,Trenig,Trenig,0.0190588291039706,-0.0434611889952073,-0.0460566747975955,0.00250077698820644,Trenig,0.00310773602917622,-0.0243454664352989,8.256488607,-19.30035537
IUB3,Trenig,Trenig,0.0100595662444036,-0.0318518473366334,-0.0700273634965399,-0.00667231677678899,Trenig,0.00446298964066437,-0.0224948611791016,6.75340243,-20.1413271
IUB4,Trenig,Trenig,0.0201209130245547,-0.04651356172787,NA,NA,NA,0.00409269085182395,-0.0229078897274624,7.825017555,-18.40756802
IUB5,Trenig,Trenig,0.00261230535295327,-0.0445177413317974,-0.0289155846416614,-0.0137124796423095,Trenig,0.00435132585465775,-0.0217343168642537,7.141863709,-18.24932235
IUC2,Tremar,Tremar,0.0240884543059645,-0.0490602235395246,0.0192750242253383,0.00252403290219588,Tremar,0.0150013711692538,0.00701247827741155,6.187365393,-15.1222135
IUC3,Tremar,Tremar,0.018463233241137,-0.0473708628985689,NA,NA,NA,0.0180155397201259,-0.00108181449311579,5.6,-15.5
IUC7,Tremar,Tremar,0.017022130887638,-0.056006478695599,NA,NA,NA,0.0118749069642391,0.000739228211117553,6.5,-15.8
IUD2,Tremar,Tremar,0.023929795580314,-0.0479447725817754,NA,NA,NA,0.0138911597747219,0.00299799879358752,6.118992607,-16.58483257
IUD4,Tremac,Tremac,0.0237987638418504,-0.0325277975800906,NA,NA,NA,-0.00820544132581471,-0.0472294105871079,7.413153937,-19.84241594
IUD5,Tremac,Tremac,0.0160982247121908,-0.0331168612590019,NA,NA,NA,-0.00880528215154719,-0.0478913023747665,7.440942405,-19.48424797
IUD6,Tremac,Tremac,0.0192961678915954,-0.0267452623715461,NA,NA,NA,-0.0133027834851146,-0.0507163331792801,8.182294801,-19.59138457
IUE1,Tremac,Tremac,0.0325072897945897,-0.0146850722134749,-0.163529705249809,0.0236527943981486,Tremac,-0.00945075157348066,-0.0462424636027634,7.668429803,-19.9133097
IUE2,Tremac,Tremac,0.0271463816671961,-0.0221775669565084,-0.165231279860106,0.0232433450230354,Tremac,-0.0112257288383677,-0.0482308054995783,7.215530387,-19.42756585
IUG8,Xensim,Xensim,0.0236770446297819,0.010809048789781,NA,NA,NA,-0.0125901795381777,-0.00127269375124269,6.387622799,-17.6861811
IUG9,Gralem,Gralem,0.0356331404435466,0.00493996463615448,-0.0288799298247713,-0.079993826726338,Gralem,-0.000368357015946216,0.0085178145407519,6.888942767,-16.53824367
IUH1,Cyafur,Cyafur,-0.00888020087056871,-0.0195169469133571,-0.0168220366846619,-0.176018078226828,Cyafur,-0.00385287029808322,-0.00626750659856206,4.350378021,-12.44609972
IUH2,Cyafur,Cyafur,-0.0085318052900909,-0.00130935654036526,-0.00973031940245573,-0.177662256635729,Cyafur,-0.0128669795742965,0.000314898748275598,3.678513884,-11.43097462
IUH3,Cunlon,Cunlon,-0.0224783291272338,-0.0185468552087879,0.00346294118208139,-0.116430940173555,Cunlon,-0.00849223949662631,-0.00648783350130634,5.862600879,-14.02308425
IUH4,Altfas,Altfas,0.0420330420344558,-0.00602791858172292,-0.0526416188055172,0.0681468333892379,Altfas,0.0170313949342495,-0.00225931841261055,6.546195186,-18.30637232
IUH5,Batgra,Batgra,0.020647344106211,-0.0252868946396984,-0.193997821683697,0.0243466365340102,Batgra,-0.00529270950875364,-0.0159366490764591,8.160509603,-18.91310827
IUH6,Batgra,Batgra,0.0158006012727137,-0.0320418007968367,-0.169815321387344,0.0335479520339532,Batgra,-0.00431913108613388,-0.0143577455107426,8.636759103,-19.81873692
IUH7,Batgra,Batgra,0.0169451520653199,-0.0304444761090392,NA,NA,NA,-0.00538191573572601,-0.0184788962293622,8.204459733,-19.87760275
IUH8,Batgra,Batgra,0.00637440979284106,-0.037547027887781,NA,NA,NA,-0.00333168579735235,-0.0156359497404881,8.473849882,-19.16173047
IUH9,Batgra,Batgra,0.0140774570193064,-0.0177570299077222,-0.16286495335125,0.0319802849013619,Batgra,-0.00540620510325409,-0.0187376007026072,8.646235561,-19.45140802
IUI3,Regcal,Regcal,0.0569617013811143,0.0181232847953696,-0.0344785480439251,0.0430126213462417,Regcal,0.0215886871812921,0.00154269459739364,6.972030167,-19.33627576
IVA1,Telshe,Telshe,-0.00207695959321788,0.0235797347745391,0.0868828159783059,-0.0131812515208032,Telshe,-0.00627592857203094,-0.00662623292813226,5.782199253,-20.64856326
IVA2,Telshe,Telshe,-0.00176875191171064,-0.00977966576840139,0.0772327200504441,-0.00590019802593555,Telshe,0.0069455139065221,-0.0013836651405091,6.377512404,-21.55577778
IVA3,Telshe,Telshe,-0.00943006192404381,0.00859853645662577,0.0956189979768417,-0.00778137512359307,Telshe,0.00377730362754218,-0.00245341334383858,6.231924933,-20.87869096
IVA4,Telshe,Telshe,-0.0152544125316358,0.0220881451612944,0.0563716969786953,-0.0153920585445605,Telshe,-0.00482762666056059,-0.00495630059033836,5.449142984,-21.99762295
IVA5,Telshe,Telshe,-0.00387584487041764,0.00640705793488098,0.0825311517456589,-0.00427953612741187,Telshe,0.00145811327917677,-0.00892979318889431,6.115255521,-20.86744027
IVA6,Telshe,Telshe,-0.0166915025474216,0.010928760737804,NA,NA,NA,-0.00129956919147009,-0.00494161683099636,5.197363817,-22.24051973
IVA7,Telshe,Telshe,0.00528162820585457,0.0105584417630133,NA,NA,NA,-0.0029681337325138,-0.00549537567513956,5.932218167,-20.26226941
IVA8,Telshe,Telshe,-0.00731687507070892,-0.00457604148006545,NA,NA,NA,0.00302725473384822,-0.00218732848720017,6.092796316,-20.91508293
IVA9,Telshe,Telshe,-0.0172582209430299,0.00434056455510725,NA,NA,NA,-0.00196301353659296,-0.00448516930944791,6.368623719,-21.33334424
IVB1,Enamel,Enamel,0.0875366395003704,0.0314866779670302,NA,NA,NA,0.0173262556689618,0.0112193382325888,6.25444736,-19.92257636
IVB2,Enamel,Enamel,0.0942867344731189,0.0376748387085016,NA,NA,NA,0.0163037580791588,0.0098211150462768,6.016619258,-20.29725033
IVB6,Xenbat,Xenbat,0.0616263275284386,0.0142966276615962,-0.0041364700874873,-0.00538426398011101,Xenbat,-0.00947754294419067,0.00427662629475235,6.426149093,-19.87975476
IVB7,Xenbat,Xenbat,0.0412057339197618,0.0326295934897967,-0.0129334415583351,-0.0133022978232783,Xenbat,-0.0145741379109974,0.00959180671135684,6.447599409,-19.1742289
IVB8,Xenbat,Xenbat,0.0465632369486472,0.0297428998097266,-0.0037983476141442,-0.0144336047550522,Xenbat,-0.0126482585652616,0.00654048042347203,6.935323081,-18.77336597
IVB9,Xenbat,Xenbat,0.0435275558214183,0.0291083941281368,NA,NA,NA,-0.0110609846238341,0.008545674909743,7.147526313,-18.93503753
IVC1,Xenbat,Xenbat,0.0465229339093232,0.0271293624140772,-0.00467814741279137,-0.025601402782523,Xenbat,-0.00937945050476455,0.00902861767036674,7.332471233,-18.79526011
IVC2,Xenbat,Xenbat,0.0495117665994368,0.0324568885822121,NA,NA,NA,-0.0115692832986088,0.00824696963243085,6.267441394,-19.48334274
IVC4,Xenbat,Xenbat,0.0389798582922478,0.0280830860431167,NA,NA,NA,-0.0129284358545276,0.00677876741753675,6.852300808,-18.6126468
IVC7,Xenbat,Xenbat,0.0533061506580878,0.0215228252914012,NA,NA,NA,-0.00699409849278868,0.00415422091303869,6.68518598,-19.38105683
IVC8,Lepcun,Lepcun,0.0299341632134229,0.0195468367008288,0.0772125706898587,0.0443446756761305,Lepcun,0.00183646269590394,0.00795684443907366,7.960028267,-20.14023675
IVC9,Lepcun,Lepcun,0.0393325816103915,0.0264819288227325,0.0517044421233396,0.0516207634945976,Lepcun,0.00289147049278005,0.0076968474577278,6.580935993,-21.06790706
IVD1,Lepcun,Lepcun,0.029756187482723,0.0304916711107878,0.0535950508969324,0.061604032268434,Lepcun,-0.00428110108136202,0.00667619081708672,7.297904428,-20.01647919
IVD2,Lepcun,Lepcun,0.0365419777350991,0.0167947415147047,0.0308154897015757,0.0716255589706229,Lepcun,0.00330856082732398,0.00862214897884291,6.578859839,-21.4350142
IVD3,Lepcun,Lepcun,0.0318926564975995,0.0334953506452525,0.0511923242002913,0.0573415617277789,Lepcun,-0.000386319294431808,0.00837645457557612,6.530734482,-21.20331798
IVD5,Julreg,Julreg,0.0185505076621991,0.0451570872022967,NA,NA,NA,-0.00291452130537759,0.0153689613166009,6.718754198,-20.60550649
IVD6,Julreg,Julreg,0.0176550177430241,0.0493766668107962,NA,NA,NA,-0.00205489592665731,0.0141719972994997,7.124184335,-20.04533529
IVD8,Juldic,Juldic,0.037709277189431,0.0374775863090583,NA,NA,NA,0.00409242584486225,0.0205652385541346,6.806847627,-18.10111137
IVD9,Juldic,Juldic,0.0311273082822084,0.0344557352504531,NA,NA,NA,0.000221870771878954,0.0195843909345879,6.804845503,-18.91356073
IVE1,Juldic,Juldic,0.031612933140327,0.0372018275843474,NA,NA,NA,-0.00125556956822269,0.0181554123675634,7.268337366,-19.7414699
IVE2,Juldic,Juldic,0.0259518731952323,0.0409501703432943,NA,NA,NA,-0.00586196151023002,0.0176271496217309,6.966016483,-18.70476749
IVE3,Juldic,Juldic,0.0323662945017998,0.0312951258484529,NA,NA,NA,0.00162706621211867,0.0181588741698106,6.794834885,-18.02875371
IVE5,LamorS,LamorS,0.0370374816622077,-0.0020507771065306,NA,NA,NA,0.000845026804785404,-0.00639546604349696,7.885993612,-20.40500479
IVE6,LamorS,LamorS,0.0396497183813073,0.0187611559951921,NA,NA,NA,-0.0022897192742296,-0.00372420431370349,6.708152022,-21.90936318
IVE7,LamorS,LamorS,0.0264073522927355,-0.00682372788060353,0.0525876926019921,0.0297183267069184,LamorS,0.00335629198028496,-0.00144131815955613,7.493157141,-19.83413627
IVF7,Neocra,Neocra,0.0020561616633308,-0.00647541891797558,0.040887022332325,0.0595548376990756,Neocra,0.00723245168910002,0.000974198938675536,5.910186692,-23.95121797
IVF8,Neocra,Neocra,0.0110861554122074,-0.00172454423870198,NA,NA,NA,0.0109052421795641,0.0056798697599019,6.193658709,-23.30022683
IVF9,Neocra,Neocra,0.00824482348742451,-0.00729295596510084,NA,NA,NA,0.00822917393425774,0.00262120549814141,5.888417762,-23.49758737
IVG1,Neocra,Neocra,0.00930845195287053,0.0030071024422034,0.0469105901842901,0.0324021305978105,Neocra,0.00833751541632748,0.00082880941559789,5.710906164,-23.51798869
IVG2,Neocra,Neocra,0.00447675175446829,-0.0145134925859599,0.0314810096861197,0.0493164991901295,Neocra,0.0136326717647644,0.00234923271238827,6.485231144,-22.82785808
IVG3,Neocra,Neocra,0.00478943788911968,0.00510045761847243,0.0476475699702794,0.0235699604347234,Neocra,0.0105482655018843,-0.00125775866014793,6.343985784,-22.82810764
IVG4,Neocra,Neocra,0.00769428342240329,0.00165282665871184,0.0345275802939518,0.028102832294784,Neocra,0.00927446611627857,0.00500668494934785,5.940872846,-23.08386616
IVG5,Neocra,Neocra,0.00961678402690254,0.0179445396085988,NA,NA,NA,0.00633435682932309,-0.00117128038975987,6.063190011,-22.74721057
IVG6,Neocra,Neocra,0.0111692260796554,0.012408650073868,NA,NA,NA,0.00664351127713675,-0.00130421052381744,6.047183586,-22.91524765
IVG7,Neocra,Neocra,0.00970613004229779,0.00161769074351671,NA,NA,NA,0.00708866019175166,-0.000849641583131507,6.267023537,-22.62190656
IVG8,Loblab,Loblab,-0.0747196923756321,-0.0400925800528351,NA,NA,NA,0.0311235488603887,-0.000912898127014122,7.486569131,-17.81788084
IVG9,Loblab,Loblab,-0.0575161058713503,-0.0285262245148683,0.0125818918799216,-0.0774903147285327,Loblab,0.0195495269583561,0.00698755610136996,7.878663257,-16.72494104
IVH3,Neopro,Neopro,-0.00421075654053681,-0.0448103188989623,0.00514754393965719,0.0212153060876901,Neopro,0.0580884837246056,0.000978695143753167,7.377678384,-20.04920846
IVH5,Xenpap,Xenpap,0.0310271512733012,-0.00695128044652307,NA,NA,NA,-0.0028548859683187,0.0118800927608199,7.135187573,-19.31706198
IVH6,Xenpap,Xenpap,0.0315652728607445,0.00228127755128321,NA,NA,NA,-0.0022076282003884,0.0106963155757176,6.948070616,-20.5052938
IVH7,Xenpap,Xenpap,0.0300550403307404,0.00116882452631868,NA,NA,NA,-0.00376932485914753,0.013408494236019,6.577934184,-18.57281643
IVH8,Xenpap,Xenpap,0.0385754534460753,0.00162830752018958,0.00963731028180118,-0.00818971345703442,Xenpap,0.000503669117920783,0.0135424893709473,6.495891275,-19.44166624
IVH9,Xenpap,Xenpap,0.0359837682571183,-0.00262055421540173,0.00711747509727546,0.00407570998614001,Xenpap,-0.000691056249500983,0.0101169920795315,7.065992318,-21.13193293
IVI1,Xenpap,Xenpap,0.0332631338524348,3.76362081802822e-05,-0.00573032285653565,-0.00500845614824017,Xenpap,-0.00392487595890291,0.0100717652659192,7.390104003,-20.12290248
IVI2,Xenpap,Xenpap,0.0383645002408658,-0.0102778870557573,0.0129083003310087,-0.0147591191906817,Xenpap,0.00158490369709566,0.0122548143947313,6.729262351,-18.93542307
IVI3,Xenpap,Xenpap,0.044934342669544,0.00883164830896178,NA,NA,NA,-0.00392794215433503,0.0121617550008113,6.818862778,-20.93410962
IVI4,Xenpap,Xenpap,0.0420767274456664,-0.00916746330228813,0.01710635673064,-0.0133327197344601,Xenpap,0.00203741484207266,0.0116186385277419,6.309430514,-20.00009277
IVI5,Xenpap,Xenpap,0.0399714457236011,0.0129685281300649,NA,NA,NA,-0.00852786219993267,0.0106603147655095,6.356716554,-20.98790774
IVI8,Mdcrot,Mdcrot,0.0362043823641298,-0.00734763672240527,-0.0474375617820814,0.0353447274755497,Mdcrot,-0.00520986250069896,0.00627035416621856,5.470619477,-23.50823625
IVI9,Mdcrot,Mdcrot,0.0412071366344965,-0.0102443857945825,-0.056829756795366,0.0319897573229437,Mdcrot,0.00334177104628505,0.00645825468598135,5.397363739,-23.84987993
IWA1,Mdcrot,Mdcrot,0.0363220145293685,0.00720174734354673,-0.0117611060543407,0.040544407531425,Mdcrot,-0.00278997111436205,0.0130539026830644,5.618896866,-23.5905403
IWA2,Mdcrot,Mdcrot,0.0404365707821092,0.00143556222136281,-0.0571598579384505,0.0456673305046645,Mdcrot,-0.00193933332355571,0.00967783899965168,5.427569515,-23.69130459
IWA3,Mdcrot,Mdcrot,0.04483015802279,-0.0107368247025668,-0.0275291046830546,0.0711466609338515,Mdcrot,0.000653152335843607,0.0128055357303636,5.687943067,-23.23403017
IWA4,Mdcrot,Mdcrot,0.0403317833457028,0.00195118822044487,NA,NA,NA,-0.00354635843338254,0.0116581702192283,5.676825467,-23.52374139
IWA5,Neobue,Neobue,0.0270913479637268,-0.00768367459176509,NA,NA,NA,0.0186602505838858,-0.00712444741648082,7.255347117,-21.97771408
IWA8,Neoobs,Neoobs,-0.0110323255714581,-0.0416000233362204,0.0429769883873307,0.0362447454126013,Neoobs,0.0422119301252245,-0.0111742364685276,7.358500634,-20.7023861
IWA9,Neoobs,Neoobs,-0.00975475619988633,-0.0359121407553886,0.0213348724836593,0.0144314350229623,Neoobs,0.043545749123879,-0.0119372904293248,7.445127905,-20.25577659
IWB1,Neoobs,Neoobs,-0.00552322998261296,-0.0320808344071129,0.0249772781951548,0.0350511810042931,Neoobs,0.0357025365465523,-0.0106506959038737,7.293348252,-20.96417992
IWB2,Neoobs,Neoobs,-0.00282116783501053,-0.0210790481320923,NA,NA,NA,0.0179166594393954,-0.0170148918305933,6.527455517,-21.37464497
IWB3,Plestr,Plestr,-0.00852657308272095,-0.00717473932766353,NA,NA,NA,-0.0142573493223954,-0.0168604250120857,9.313210839,-20.88402043
IWB6,Pethor,Pethor,-0.0803024893885317,-0.0236787231623659,0.00865923999900517,-0.0937095885376509,Pethor,-0.0216759108717555,-0.0048944048848212,3.726726059,-17.04429494
IWB7,Pethor,Pethor,-0.0805318642983643,-0.0119595514617961,0.0200251093432709,-0.098735286287087,Pethor,-0.0239780763374055,-0.00520053406459662,4.462220886,-17.12290368
IWB8,Pethor,Pethor,-0.100819019024711,-0.0548242875674382,NA,NA,NA,-0.0117088599028175,-0.00851645713929769,4.205766542,-18.63595261
IWB9,Pethor,Pethor,-0.0726856223241579,-0.0230502757100652,0.00987323717317253,-0.0871450744683315,Pethor,-0.0202668743154962,-0.00993513593276161,3.736277179,-19.1497299
IWC1,Pethor,Pethor,-0.0777078100806282,-0.0190254967642419,0.00920087212167985,-0.100385032924392,Pethor,-0.01967386102933,-0.00974133166136388,4.121035552,-19.91392328
IWC2,Pethor,Pethor,-0.0744742830324692,-0.0146595101919763,NA,NA,NA,-0.0220701800397761,-0.0117334687019895,4.04473835,-16.86164937
IWC4,Neofur,Neofur,0.0266950872168483,0.0352119090077445,NA,NA,NA,0.00907941650294958,-0.0016896287810322,6.864894394,-18.3325886
IWC5,Neofur,Neofur,0.0304546562709142,0.0190709026228472,0.0147383389157509,0.0709942796652537,Neofur,0.0139237880249042,-0.000681707212818659,6.870780856,-19.76102501
IWC7,Gnapfe,Gnapfe,-0.043380986784289,-0.0254659038669218,NA,NA,NA,0.0180769203965785,0.00253605677770864,5.844079372,-19.5115574
IWC9,Pettre,Pettre,-0.0998506199940264,-0.0157271497857135,NA,NA,NA,-0.0282049497419417,-0.00799523157447944,4.260704319,-15.39754408
IWD1,Pettre,Pettre,-0.109378369209306,-0.00905564834962892,0.000566375192060241,-0.0471017718429543,Pettre,-0.0292058548111027,-0.0115115774119039,4.620430499,-15.31197326
IWD2,Pettre,Pettre,-0.100496857606869,-0.00131558403143657,0.0141294174252881,-0.0508301572228701,Pettre,-0.0347261943984651,-0.0104642395261211,4.498031548,-16.84250528
IWD3,Pettre,Pettre,-0.0964021029498127,-0.00867175735888575,NA,NA,NA,-0.0303494994126271,-0.00728062333168035,5.145909619,-15.95467016
IWD4,Pettre,Pettre,-0.10460359230144,-0.0134163355201616,-0.0117023786168334,-0.0618822786060304,Pettre,-0.0345858283489361,-0.00655796090264807,4.655765506,-16.98868344
IWE1,Cunlon,Cunlon,-0.0404811342565849,-0.0278383782751196,-0.000927179228545548,-0.103423225262725,Cunlon,-0.0121984049879896,-0.0158364056174038,5.206807547,-13.42637395
